270	0.525882
271	0.510307
272	0.488713
273	0.479868
274	0.506342
275	0.49573
276	0.502678
277	0.492264
278	0.501041
279	0.500271
280	0.503961
281	0.491101
282	0.506412
283	0.551369
284	0.508415
285	0.493241
286	0.485713
287	0.471602
288	0.488937
289	0.486559
290	0.518265
291	0.501599
292	0.501153
293	0.520267
294	0.492584
295	0.53756
296	0.502751
297	0.506231
298	0.505544
299	0.496252
300	0.485298
301	0.523854
302	0.495034
303	0.510461
304	0.482309
305	0.502498
306	0.486128
307	0.490294
308	0.5079
309	0.503748
310	0.502162
311	0.47698
312	0.511727
313	0.508536
314	0.48679
315	0.487264
316	0.485452
317	0.516892
318	0.511123
319	0.534116
320	0.480635
321	0.482838
322	0.475231
323	0.517485
324	0.499873
325	0.533852
326	0.483173
327	0.504366
328	0.496916
329	0.465261
330	0.488289
331	0.499704
332	0.502012
333	0.494854
334	0.497297
335	0.528892
336	0.482626
337	0.479467
338	0.479268
339	0.492858
340	0.539066
341	0.515815
342	0.509636
343	0.464392
344	0.497202
345	0.502257
346	0.473544
347	0.494163
348	0.496543
349	0.494483
350	0.494702
351	0.513753
352	0.49564
353	0.49606
354	0.515774
355	0.492304
356	0.487581
357	0.516817
358	0.508414
359	0.504368
360	0.497785
361	0.493727
362	0.492207
363	0.496973
364	0.501557
365	0.501273
366	0.499473
367	0.499577
368	0.496813
369	0.485475
370	0.489677
371	0.502182
372	0.532712
373	0.5064
374	0.503318
375	0.53133
376	0.498913
377	0.515715
378	0.524552
379	0.476066
380	0.487606
381	0.505422
382	0.491437
383	0.491353
384	0.504383
385	0.4991
386	0.474821
387	0.494005
388	0.497938
389	0.490444
390	0.498058
391	0.495967
392	0.463488
393	0.50419
394	0.494875
395	0.488718
396	0.507153
397	0.510404
398	0.472321
399	0.491192
400	0.493858
401	0.497187
402	0.493654
403	0.519086
404	0.524846
405	0.491728
406	0.527717
407	0.490232
408	0.486955
409	0.498149
410	0.518331
411	0.497487
412	0.484096
413	0.512229
414	0.485697
415	0.523198
416	0.486001
417	0.498174
418	0.487852
419	0.488074
420	0.498044
421	0.530853
422	0.502704
423	0.489311
424	0.507811
425	0.496005
426	0.509367
427	0.527405
428	0.513932
429	0.50571
430	0.485472
431	0.518833
432	0.503152
433	0.468816
434	0.498623
435	0.505625
436	0.516092
437	0.489528
438	0.494054
439	0.489157
440	0.51137
441	0.516038
442	0.490672
443	0.506963
444	0.532432
445	0.518601
446	0.46611
447	0.48954
448	0.514542
449	0.48131
450	0.501098
451	0.515237
452	0.510861
453	0.508106
454	0.502521
455	0.504385
456	0.496292
457	0.522972
458	0.513664
459	0.52134
460	0.519412
461	0.501716
462	0.499051
463	0.494368
464	0.510243
465	0.526951
466	0.509069
467	0.486883
468	0.522086
469	0.49467
470	0.481354
471	0.500613
472	0.511158
473	0.483417
474	0.486401
475	0.487375
476	0.496541
477	0.493146
478	0.498657
479	0.499053
480	0.495498
481	0.525679
482	0.465731
483	0.497791
484	0.494367
485	0.489207
486	0.50258
487	0.492351
488	0.504983
489	0.501308
490	0.499586
491	0.510692
492	0.496932
493	0.510508
494	0.503429
495	0.510736
496	0.505304
497	0.47581
498	0.488042
499	0.488161
500	0.498725
501	0.492241
502	0.495364
503	0.50999
504	0.489614
505	0.499548
506	0.526591
507	0.488293
508	0.50284
509	0.501516
510	0.499618
511	0.484173
512	0.507727
513	0.489761
514	0.515327
515	0.486258
516	0.499252
517	0.493488
518	0.498191
519	0.503018
520	0.504248
521	0.500148
522	0.502598
523	0.496589
524	0.51716
525	0.508238
526	0.510654
527	0.488381
528	0.485909
529	0.481938
530	0.509531
531	0.493794
532	0.485212
533	0.508981
534	0.484899
535	0.5102
536	0.496052
537	0.498049
538	0.495992
539	0.496171
540	0.502275
541	0.496595
542	0.485558
543	0.492098
544	0.517902
545	0.513879
546	0.493923
547	0.497495
548	0.49371
549	0.486488
550	0.480607
551	0.50703
552	0.492603
553	0.509445
554	0.49464
555	0.489844
556	0.513283
557	0.516226
558	0.526504
559	0.496793
560	0.50363
561	0.487485
562	0.503408
563	0.509799
564	0.503705
565	0.477045
566	0.500964
567	0.494815
568	0.514087
569	0.492602
570	0.494868
571	0.501657
572	0.511359
573	0.483963
574	0.50748
575	0.502523
576	0.503412
577	0.513783
578	0.492301
579	0.502417
580	0.485452
581	0.504053
582	0.472148
583	0.503879
584	0.4972
585	0.485794
586	0.495433
587	0.508122
588	0.50391
589	0.516807
590	0.481519
591	0.520267
592	0.495051
593	0.516213
594	0.473781
595	0.501855
596	0.48554
597	0.503831
598	0.499754
599	0.509065
600	0.494414
601	0.503525
602	0.49781
603	0.510237
604	0.498272
605	0.513802
606	0.486452
607	0.492854
608	0.480199
609	0.512849
610	0.491238
611	0.503634
612	0.513318
613	0.499018
614	0.50938
615	0.499557
616	0.503377
617	0.51629
618	0.491739
619	0.506614
620	0.501219
621	0.487771
622	0.504502
623	0.519228
624	0.487237
625	0.508775
626	0.473087
627	0.506045
628	0.508565
629	0.50103
630	0.507966
631	0.496859
632	0.480291
633	0.500756
634	0.493907
635	0.510504
636	0.477975
637	0.49049
638	0.496953
639	0.501975
640	0.508571
641	0.475367
642	0.49904
643	0.516347
644	0.492184
645	0.512756
646	0.529475
647	0.519577
648	0.49845
649	0.516129
650	0.495237
651	0.495147
652	0.489254
653	0.489062
654	0.491853
655	0.511639
656	0.502494
657	0.510886
658	0.481207
659	0.481332
660	0.502825
661	0.517609
662	0.50064
663	0.506397
664	0.518007
665	0.491917
666	0.467192
667	0.49007
668	0.512837
669	0.515464
670	0.500428
671	0.512634
672	0.508515
673	0.49444
674	0.48976
675	0.504576
676	0.486063
677	0.493023
678	0.518235
679	0.525562
680	0.495085
681	0.496694
682	0.521247
683	0.486189
684	0.49391
685	0.515048
686	0.483122
687	0.494216
688	0.491283
689	0.486133
690	0.496083
691	0.506435
692	0.50845
693	0.482825
694	0.512598
695	0.514312
696	0.50195
697	0.485531
698	0.495084
699	0.489912
700	0.504124
701	0.507431
702	0.499229
703	0.492569
704	0.514484
705	0.490681
706	0.492801
707	0.486502
708	0.503206
709	0.506215
710	0.495017
711	0.494059
712	0.506195
713	0.507022
714	0.518366
715	0.501093
716	0.494855
717	0.510347
718	0.49256
719	0.498471
720	0.495797
721	0.497715
722	0.525485
723	0.492213
724	0.503769
725	0.493781
726	0.500319
727	0.491375
728	0.507898
729	0.498823
730	0.4859
731	0.502295
732	0.500109
733	0.49379
734	0.502707
735	0.494748
736	0.490345
737	0.512157
738	0.498983
739	0.493898
740	0.511253
741	0.489925
742	0.518508
743	0.46855
744	0.500609
745	0.49355
746	0.489145
747	0.474659
748	0.497432
749	0.506932
750	0.5028
751	0.491096
752	0.488449
753	0.493992
754	0.497975
755	0.498753
756	0.510359
757	0.509627
758	0.494741
759	0.507354
760	0.498551
761	0.521563
762	0.504053
763	0.49838
764	0.51155
765	0.498707
766	0.473648
767	0.491038
768	0.506773
769	0.512725
770	0.51467
771	0.50502
772	0.479989
773	0.503683
774	0.51472
775	0.511802
776	0.505775
777	0.493524
778	0.507377
779	0.50727
780	0.507594
781	0.511196
782	0.520871
783	0.515731
784	0.504895
785	0.488388
786	0.498679
787	0.506971
788	0.512953
789	0.487335
790	0.510417
791	0.488148
792	0.496754
793	0.47744
794	0.493114
795	0.481575
796	0.496928
797	0.491169
798	0.497511
799	0.492946
800	0.494392
801	0.49699
802	0.498289
803	0.49524
804	0.511601
805	0.500099
806	0.504847
807	0.492287
808	0.495322
809	0.484176
810	0.501437
811	0.49519
812	0.494841
813	0.487863
814	0.492091
815	0.487064
816	0.51474
817	0.502124
818	0.489936
819	0.489975
820	0.505359
821	0.499371
822	0.495673
823	0.504027
824	0.498561
825	0.493987
826	0.496031
827	0.489792
828	0.512354
829	0.495377
830	0.505241
831	0.492626
832	0.494188
833	0.482141
834	0.518036
835	0.497831
836	0.486115
837	0.486139
838	0.50448
839	0.490088
840	0.494837
841	0.505061
842	0.497687
843	0.505612
844	0.49272
845	0.496083
846	0.506976
847	0.501899
848	0.48322
849	0.477284
850	0.50714
851	0.505194
852	0.503423
853	0.509168
854	0.49714
855	0.504642
856	0.498055
857	0.487564
858	0.495163
859	0.484089
860	0.509128
861	0.495356
862	0.498867
863	0.492432
864	0.491659
865	0.480173
866	0.503194
867	0.497811
868	0.511189
869	0.484859
870	0.494003
871	0.491683
872	0.493405
873	0.477861
874	0.498385
875	0.499875
876	0.496279
877	0.502325
878	0.502908
879	0.503633
880	0.486226
881	0.491453
882	0.504155
883	0.519814
884	0.499885
885	0.492863
886	0.481612
887	0.503024
888	0.487657
889	0.516319
890	0.478671
891	0.496147
892	0.489287
893	0.488832
894	0.500024
895	0.498338
896	0.48864
897	0.49061
898	0.503188
899	0.502693
900	0.511966
901	0.489948
902	0.506522
903	0.490857
904	0.496547
905	0.505816
906	0.500892
907	0.513798
908	0.496206
909	0.501265
910	0.506426
911	0.488382
912	0.490923
913	0.492969
914	0.486381
915	0.496749
916	0.49331
917	0.49051
918	0.503146
919	0.495867
920	0.490556
921	0.502573
922	0.496182
923	0.503683
924	0.505286
925	0.508111
926	0.515596
927	0.488816
928	0.497866
929	0.499507
930	0.492875
931	0.50339
932	0.479547
933	0.493968
934	0.496524
935	0.50407
936	0.497408
937	0.497457
938	0.488438
939	0.50389
940	0.52062
941	0.518574
942	0.515443
943	0.488112
944	0.491263
945	0.492073
946	0.481142
947	0.502567
948	0.499597
949	0.497809
950	0.515528
951	0.487221
952	0.502908
953	0.491261
954	0.503561
955	0.490821
956	0.506334
957	0.499564
958	0.486958
959	0.492806
960	0.496855
961	0.494857
962	0.502173
963	0.505805
964	0.504103
965	0.506995
966	0.501154
967	0.511388
968	0.49147
969	0.503451
970	0.513705
971	0.497798
972	0.496879
973	0.495651
974	0.512465
975	0.497825
976	0.508593
977	0.497559
978	0.507559
979	0.492088
980	0.476546
981	0.502589
982	0.49425
983	0.500763
984	0.497836
985	0.485716
986	0.496333
987	0.494432
988	0.502288
989	0.50012
990	0.511732
991	0.506288
992	0.512522
993	0.515841
994	0.499004
995	0.500422
996	0.482988
997	0.500503
998	0.500427
999	0.498961
1000	0.516998
